Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
11;Alternative Hostel of Old Montreal;4.5;35.75;9;49.6;1149.4;35.75;5;4;528.5;0.00;4;4;620.9;0.00;Maisonneuve Monument - Montreal|Palais des Congres|Leonard Cohen Mural|Pont Jacques-Cartier - Montreal|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Habitat 67|L'original Art Gallery|Musee Romeo's - Montreal|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking
12;Deluxe Suites Downtown Montreal;5.0;243.25;8;45.6;661.1;336.07;4;2;339.4;78.82;4;2;321.7;14.00;Notre-Dame Basilica|Notre-Dame-de-Bon-Secours Chapel|L'original Art Gallery|Musée du Montréal juif - Museum of Jewish Montreal;Walking|Walking|Walking|Car|Car;Cathédrale Christ Church Cathedral|City Hall|Musée Marguerite-Bourgeoys|Place d'Armes;Walking|Walking|Walking|Walking|Walking
13;Alternative Hostel of Old Montreal;4.5;35.75;8;45.4;1003.4;35.75;4;4;603.9;0.00;4;4;399.5;0.00;Belvedere Camillien-Houde - Montreal|Musee Romeo's - Montreal|Place d'Armes|Arsenal Art Contemporain Montréal - Montreal;Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Crystal Dreams St Denis - Montreal|L'original Art Gallery|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking
14;Alternative Hostel of Old Montreal;4.5;35.75;7;40.0;691.5;42.18;4;3;404.6;6.43;3;3;286.9;0.00;Maisonneuve Monument - Montreal|Leonard Cohen Mural|L'original Art Gallery|City Hall;Walking|Walking|Walking|Walking|Car;Place d'Armes|Pont Jacques-Cartier - Montreal|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking
15;Auberge L'Apero;4.0;25.25;7;38.6;1171.8;25.25;4;2;543.8;0.00;3;3;627.9;0.00;Bota Bota, Spa-sur-l'eau - Montreal|Maisonneuve Monument - Montreal|Bibliotheque et Archives Nationales du Quebec|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking;Montreal Street Art|Habitat 67|Kondiaronk Belvedere;Walking|Walking|Walking|Walking
16;Samesun Montreal Central;4.4;60.00;6;35.8;544.2;66.08;3;2;279.5;0.00;3;2;264.7;6.08;Kondiaronk Belvedere|La Guilde - Montreal|Leonard Cohen Mural;Walking|Walking|Walking|Walking;Pont Jacques-Cartier - Montreal|City Hall|L'original Art Gallery;Walking|Walking|Walking|Car
17;Alternative Hostel of Old Montreal;4.5;35.75;6;35.4;828.9;35.75;3;3;460.0;0.00;3;2;368.9;0.00;Palais des Congres|Montreal Street Art|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking;City Hall|L'original Art Gallery|Aldred Building - Montreal;Walking|Walking|Walking|Walking
18;Samesun Montreal Central;4.4;60.00;5;31.5;394.0;104.00;0;0;0.0;0.00;5;2;394.0;44.00;;;Cathédrale Christ Church Cathedral|Musée Marguerite-Bourgeoys|L'original Art Gallery|Notre-Dame Basilica|Notre-Dame-de-Bon-Secours Chapel;Walking|Walking|Walking|Walking|Walking|Walking
19;Auberge L'Apero;4.0;25.25;5;30.2;472.0;25.25;5;3;472.0;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal|Bibliotheque et Archives Nationales du Quebec|L'original Art Gallery|Cathédrale Christ Church Cathedral|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking;;
20;Alternative Hostel of Old Montreal;4.5;35.75;5;31.1;535.1;35.75;2;2;250.2;0.00;3;3;284.8;0.00;Maisonneuve Monument - Montreal|St. Patrick's Basilica;Walking|Walking|Walking;Palais des Congres|Cathédrale Christ Church Cathedral|L'original Art Gallery;Walking|Walking|Walking|Walking
21;Alternative Hostel of Old Montreal;4.5;35.75;4;27.1;335.6;35.75;0;0;0.0;0.00;4;2;335.6;0.00;;;City Hall|Place d'Armes|Crystal Dreams St Denis - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking
22;Alternative Hostel of Old Montreal;4.5;35.75;3;22.6;278.9;35.75;0;0;0.0;0.00;3;3;278.9;0.00;;;Place d'Armes|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking
23;Alternative Hostel of Old Montreal;4.5;35.75;3;22.1;212.8;58.55;3;3;212.8;22.80;0;0;0.0;0.00;Maisonneuve Monument - Montreal|Notre-Dame Basilica|Cathédrale Christ Church Cathedral;Walking|Walking|Car|Walking;;
24;Alternative Hostel of Old Montreal;4.5;35.75;2;17.2;151.0;35.75;2;2;151.0;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal|City Hall;Walking|Walking|Walking;;
25;Alternative Hostel of Old Montreal;4.5;35.75;2;17.2;151.0;35.75;2;2;151.0;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal|City Hall;Walking|Walking|Walking;;
26;Auberge L'Apero;4.0;25.25;1;12.2;86.8;25.25;0;0;0.0;0.00;1;1;86.8;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
27;Le Westin Montreal;4.2;295.00;1;12.6;64.3;295.00;1;1;64.3;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Walking|Walking;;
28;The Ritz-Carlton, Montreal;4.9;1013.25;1;14.3;88.5;1041.77;0;0;0.0;0.00;1;1;88.5;28.52;;;Kondiaronk Belvedere;Car|Car
29;Hotel Nelligan;4.7;486.75;1;13.6;68.7;486.75;0;0;0.0;0.00;1;1;68.7;0.00;;;Maisonneuve Monument - Montreal;Walking|Walking
30;Alternative Hostel of Old Montreal;4.5;35.75;1;13.2;67.9;43.62;1;1;67.9;7.87;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Car|Car;;
