Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
39;Warwick Le Crystal - Montréal;4.8;401.50;3;23.3;265.8;401.50;0;0;0.0;0.00;3;2;265.8;0.00;;;Kondiaronk Belvedere|Place d'Armes|L'original Art Gallery;Walking|Walking|Walking|Walking
40;Alternative Hostel of Old Montreal;4.5;35.75;3;23.4;335.6;35.75;3;3;335.6;0.00;0;0;0.0;0.00;Aldred Building - Montreal|Crystal Dreams St Denis - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking;;
41;Deluxe Suites Downtown Montreal;5.0;243.25;2;18.5;189.8;267.02;0;0;0.0;0.00;2;2;189.8;23.77;;;Cathédrale Christ Church Cathedral|Musée Marguerite-Bourgeoys;Walking|Walking|Car
42;Alternative Hostel of Old Montreal;4.5;35.75;2;17.7;166.8;82.53;1;1;67.9;7.87;1;1;98.9;38.92;Maisonneuve Monument - Montreal;Car|Car;Kondiaronk Belvedere;Car|Car
43;Auberge L'Apero;4.0;25.25;2;16.4;176.8;25.25;1;1;90.0;0.00;1;1;86.8;0.00;Place d'Armes;Walking|Walking;Cathédrale Christ Church Cathedral;Walking|Walking
44;Hôtel Le Germain Montréal;4.6;326.25;2;17.9;165.8;351.05;1;1;96.9;15.97;1;1;68.8;8.83;Kondiaronk Belvedere;Car|Walking;Cathédrale Christ Church Cathedral;Car|Car
45;Hôtel Le Germain Montréal;4.6;326.25;2;17.9;161.7;367.95;1;1;92.9;32.87;1;1;68.8;8.83;Kondiaronk Belvedere;Car|Car;Cathédrale Christ Church Cathedral;Car|Car
46;Hôtel Le Germain Montréal;4.6;326.25;2;17.9;186.1;326.25;2;2;186.1;0.00;0;0;0.0;0.00;Kondiaronk Belvedere|Cathédrale Christ Church Cathedral;Walking|Walking|Walking;;
47;Alternative Hostel of Old Montreal;4.5;35.75;2;18.5;246.4;35.75;2;2;246.4;0.00;0;0;0.0;0.00;Aldred Building - Montreal|L'original Art Gallery;Walking|Walking|Walking;;
48;Alternative Hostel of Old Montreal;4.5;35.75;2;17.7;216.6;35.75;0;0;0.0;0.00;2;2;216.6;0.00;;;Place d'Armes|Aldred Building - Montreal;Walking|Walking|Walking
49;Alternative Hostel of Old Montreal;4.5;35.75;1;13.7;125.8;51.75;1;1;125.8;16.00;0;0;0.0;0.00;Notre-Dame Basilica;Walking|Walking;;
50;Auberge L'Apero;4.0;25.25;1;12.5;103.9;25.25;1;1;103.9;0.00;0;0;0.0;0.00;Kondiaronk Belvedere;Walking|Walking;;
51;Le Westin Montreal;4.2;295.00;1;12.6;64.3;295.00;1;1;64.3;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Walking|Walking;;
52;Hotel Gite du Survenant Montreal;4.7;193.75;1;13.6;90.0;193.75;1;1;90.0;0.00;0;0;0.0;0.00;Place d'Armes;Walking|Walking;;
53;Honeyrose Hotel Montreal A Tribute Portfolio Hotel;4.6;515.25;1;13.4;66.2;521.47;0;0;0.0;0.00;1;1;66.2;6.22;;;Cathédrale Christ Church Cathedral;Car|Car
54;Sonder Maisonneuve;4.7;228.25;1;13.9;101.8;228.25;1;1;101.8;0.00;0;0;0.0;0.00;Kondiaronk Belvedere;Walking|Walking;;
55;Warwick Le Crystal - Montréal;4.8;401.50;1;13.8;76.4;405.83;0;0;0.0;0.00;1;1;76.4;4.33;;;Cathédrale Christ Church Cathedral;Walking|Car
56;Le Petit Hotel Vieux-Montréal | Saint-Paul;4.7;426.75;1;13.6;67.1;433.90;0;0;0.0;0.00;1;1;67.1;7.15;;;Maisonneuve Monument - Montreal;Car|Car
57;Renaissance Montreal Downtown Hotel;4.4;700.75;1;13.0;64.4;700.75;0;0;0.0;0.00;1;1;64.4;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
58;Auberge L'Apero;4.0;25.25;1;12.2;90.0;25.25;1;1;90.0;0.00;0;0;0.0;0.00;Place d'Armes;Walking|Walking;;
59;Deluxe Suites Downtown Montreal;5.0;243.25;1;14.2;88.7;249.48;0;0;0.0;0.00;1;1;88.7;6.23;;;Maisonneuve Monument - Montreal;Car|Walking
60;Alternative Hostel of Old Montreal;4.5;35.75;1;13.2;72.3;35.75;1;1;72.3;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Walking|Walking;;
