,Notre-Dame Basilica,Mount Royal Park,Montreal Botanical Garden,Saint Joseph's Oratory of Mount Royal,Biodôme De Montreal,Musée des beaux-arts de Montréal,Pointe-a-Calliere Montreal Archaeology and History Complex,Biosphere,Atwater Market,Notre-Dame-de-Bon-Secours Chapel,Olympic Park (Parc olympique),Montréal Insectarium,Musee Redpath,Place d'Armes,Parc Jean-Drapeau,Montréal Science Centre,Musée du Montréal juif - Museum of Jewish Montreal,Chateau Ramezay Historic Site and Museum of Montreal,Complexe Desjardins,Planétarium De Montréal,St. Patrick's Basilica,McCord Stewart Museum,Habitat 67,L'original Art Gallery,Musée de l'Holocauste Montréal,Leonard Cohen Mural,Musee D'Art Contemporain De Montreal,Palais des Congres,City Hall,Cathédrale Christ Church Cathedral,Maison Saint-Gabriel Museum and Historic Site,Mem – Centre Des Mémoires Montréalaises,Kondiaronk Belvedere,Chateau Dufresne (Dufresne House),Phi Centre,Bibliotheque et Archives Nationales du Quebec,Musée Marguerite-Bourgeoys,Oasis Immersion - Montreal,Pont Jacques-Cartier - Montreal,Maisonneuve Monument - Montreal,Montreal Street Art,La Guilde - Montreal,Arsenal Art Contemporain Montréal - Montreal,Aquazilla - Parc Jean-drapeau - Montreal,Belvedere Camillien-Houde - Montreal,Allez Up - Montreal,Crystal Dreams St Denis - Montreal,Aldred Building - Montreal,"Bota Bota, Spa-sur-l'eau - Montreal",Musee Romeo's - Montreal
Montréal Insectarium,57.21666666666667,61.93333333333333,N,79.48333333333333,N,53.25,61.083333333333336,90.61666666666666,79.4,54.36666666666667,N,N,51.766666666666666,55.833333333333336,91.45,60.266666666666666,55.833333333333336,55.05,49.46666666666667,N,54.81666666666667,48.35,85.06666666666666,58.483333333333334,82.51666666666667,55.2,53.81666666666667,52.016666666666666,51.666666666666664,49.516666666666666,86.28333333333333,47.083333333333336,63.11666666666667,N,59.5,41.68333333333333,54.36666666666667,55.68333333333333,48.13333333333333,55.18333333333333,34.36666666666667,51.766666666666666,75.16666666666667,92.46666666666667,57.9,75.4,38.016666666666666,56.96666666666667,66.06666666666666,49.06666666666667
Musee Redpath,N,N,62.68333333333333,37.7,58.43333333333333,N,24.55,41.666666666666664,33.31666666666667,27.233333333333334,56.25,56.78333333333333,N,N,42.5,32.25,26.116666666666667,27.15,N,59.5,N,N,30.533333333333335,24.466666666666665,42.7,N,N,N,27.25,N,33.95,N,N,51.45,19.983333333333334,N,27.233333333333334,N,N,N,58.15,N,29.5,43.516666666666666,N,N,22.516666666666666,N,23.75,31.916666666666668
Place d'Armes,N,39.93333333333333,65.06666666666666,48.95,60.81666666666667,27.583333333333332,N,36.88333333333333,24.566666666666666,N,64.58333333333333,69.45,N,N,37.71666666666667,N,22.366666666666667,N,N,62.666666666666664,N,N,25.75,N,46.733333333333334,N,N,N,N,N,25.8,N,38.983333333333334,60.3,N,16.816666666666666,N,N,N,N,50.6,23.25,N,38.733333333333334,30.266666666666666,N,27.816666666666666,N,N,25.666666666666668
Parc Jean-Drapeau,33.81666666666667,60.78333333333333,98.08333333333333,68.71666666666667,105.76666666666667,44.9,30.75,N,52.666666666666664,41.916666666666664,98.71666666666667,102.46666666666667,41.516666666666666,33.61666666666667,N,36.166666666666664,61.333333333333336,39.13333333333333,47.71666666666667,106.56666666666666,34.233333333333334,41.1,N,35.083333333333336,79.83333333333333,41.18333333333333,32.96666666666667,36.28333333333333,47.25,36.46666666666667,50.63333333333333,46.483333333333334,61.083333333333336,93.31666666666666,29.616666666666667,59.13333333333333,41.916666666666664,32.88333333333333,N,32.71666666666667,86.98333333333333,43.516666666666666,48.6,N,64.9,36.55,57.61666666666667,33.083333333333336,30.966666666666665,64.56666666666666
Montréal Science Centre,N,45.5,62.266666666666666,58.166666666666664,58.016666666666666,27.833333333333332,N,47.666666666666664,31.35,N,55.833333333333336,56.36666666666667,25.066666666666666,N,48.5,N,25.316666666666666,N,N,59.083333333333336,N,22.15,36.53333333333333,N,49.55,25.066666666666666,18.183333333333334,N,N,N,27.4,N,41.8,51.03333333333333,N,12.183333333333334,N,N,N,N,53.55,26.45,27.533333333333335,49.516666666666666,33.083333333333336,N,32.18333333333333,N,N,28.616666666666667
Musée du Montréal juif - Museum of Jewish Montreal,26.866666666666667,32.15,47.96666666666667,38.53333333333333,59.733333333333334,35.25,30.783333333333335,60.61666666666667,53.65,35.266666666666666,53.8,58.083333333333336,29.466666666666665,27.133333333333333,61.45,33.55,N,32.483333333333334,21.716666666666665,60.8,26.283333333333335,26.65,49.483333333333334,28.133333333333333,35.916666666666664,36.56666666666667,31.0,23.6,33.233333333333334,27.683333333333334,62.61666666666667,22.05,34.733333333333334,52.75,32.03333333333333,23.216666666666665,35.266666666666666,25.95,57.233333333333334,24.383333333333333,29.5,33.766666666666666,49.833333333333336,62.46666666666667,28.116666666666667,50.86666666666667,22.6,26.85,37.9,N
Chateau Ramezay Historic Site and Museum of Montreal,N,47.63333333333333,60.95,57.583333333333336,56.46666666666667,29.966666666666665,N,49.8,30.566666666666666,N,54.516666666666666,55.05,24.483333333333334,N,50.63333333333333,N,24.183333333333334,N,N,57.766666666666666,N,21.566666666666666,38.666666666666664,N,48.96666666666667,27.2,20.316666666666666,N,N,N,42.8,N,41.21666666666667,49.71666666666667,N,N,N,N,N,N,56.416666666666664,28.583333333333332,26.75,51.65,32.5,N,20.2,N,N,34.28333333333333
Complexe Desjardins,N,36.63333333333333,60.733333333333334,43.083333333333336,56.483333333333334,N,N,40.583333333333336,31.65,N,54.3,54.833333333333336,N,N,41.416666666666664,N,21.05,N,N,57.55,N,N,29.45,N,44.88333333333333,N,N,N,N,N,38.06666666666667,N,N,49.5,N,N,N,N,N,N,56.2,N,26.116666666666667,42.43333333333333,28.416666666666668,N,N,N,N,32.61666666666667
Planétarium De Montréal,60.96666666666667,67.35,N,84.96666666666667,N,57.516666666666666,64.8,87.98333333333333,83.66666666666667,58.96666666666667,N,N,56.03333333333333,60.11666666666667,88.81666666666666,65.16666666666667,56.516666666666666,59.65,53.733333333333334,N,57.93333333333333,52.61666666666667,76.85,62.233333333333334,83.53333333333333,59.46666666666667,58.46666666666667,56.983333333333334,56.266666666666666,53.78333333333333,91.65,51.35,67.38333333333334,N,64.76666666666667,45.95,58.96666666666667,60.03333333333333,47.45,59.766666666666666,30.85,56.03333333333333,82.86666666666666,89.83333333333333,70.11666666666666,80.76666666666667,42.28333333333333,60.71666666666667,70.33333333333333,54.1
St. Patrick's Basilica,N,N,58.833333333333336,40.65,59.13333333333333,N,N,31.866666666666667,22.766666666666666,N,47.86666666666667,57.71666666666667,N,N,32.7,N,29.066666666666666,N,N,60.43333333333333,N,N,20.733333333333334,N,51.36666666666667,N,N,N,N,N,26.2,N,N,52.38333333333333,N,N,N,N,32.483333333333334,N,49.78333333333333,N,23.683333333333334,33.71666666666667,N,N,26.166666666666668,N,N,32.36666666666667
McCord Stewart Museum,20.15,N,56.88333333333333,37.7,52.63333333333333,N,N,41.833333333333336,32.3,26.75,50.45,50.983333333333334,N,19.3,42.666666666666664,27.966666666666665,28.733333333333334,24.1,N,53.7,N,N,30.7,N,44.63333333333333,N,N,N,24.2,N,36.75,N,N,45.65,N,N,26.75,N,N,N,52.35,N,29.583333333333332,43.68333333333333,N,N,16.716666666666665,19.9,N,34.53333333333333
Habitat 67,22.05,48.78333333333333,85.31666666666666,56.95,85.75,33.13333333333333,18.983333333333334,16.533333333333335,39.9,33.43333333333333,77.48333333333333,86.33333333333333,29.75,21.85,17.366666666666667,24.4,52.983333333333334,34.38333333333333,33.71666666666667,87.6,22.466666666666665,29.333333333333332,N,23.316666666666666,68.06666666666666,29.4,21.2,24.516666666666666,34.483333333333334,24.7,40.86666666666667,39.81666666666667,48.4,80.55,17.85,40.15,33.43333333333333,21.116666666666667,N,20.95,80.2,31.75,35.833333333333336,N,64.51666666666667,N,50.483333333333334,21.316666666666666,N,56.28333333333333
L'original Art Gallery,N,42.016666666666666,62.46666666666667,51.8,61.05,27.116666666666667,N,46.95,26.766666666666666,N,56.03333333333333,56.56666666666667,22.483333333333334,N,47.78333333333333,N,22.733333333333334,N,N,59.28333333333333,N,N,35.81666666666667,N,46.96666666666667,23.633333333333333,N,N,N,N,26.483333333333334,N,39.21666666666667,51.233333333333334,N,12.383333333333333,N,N,N,N,50.96666666666667,25.733333333333334,22.95,48.8,30.5,N,32.38333333333333,N,N,26.033333333333335
Musée de l'Holocauste Montréal,51.93333333333333,40.666666666666664,83.25,N,82.5,36.38333333333333,55.56666666666667,82.36666666666666,61.4,58.53333333333333,77.98333333333333,80.83333333333333,45.516666666666666,51.083333333333336,83.2,59.75,38.86666666666667,55.88333333333333,46.1,83.3,46.13333333333333,45.75,71.23333333333333,53.2,N,39.93333333333333,49.75,48.45,55.983333333333334,47.016666666666666,67.08333333333333,48.3,41.13333333333333,75.05,52.25,59.35,58.53333333333333,48.43333333333333,84.65,50.733333333333334,63.71666666666667,41.61666666666667,54.766666666666666,84.21666666666667,37.916666666666664,55.6,47.083333333333336,51.68333333333333,58.81666666666667,42.38333333333333
Leonard Cohen Mural,N,N,58.233333333333334,31.75,64.93333333333334,N,N,42.31666666666667,19.566666666666666,27.366666666666667,68.7,62.61666666666667,N,N,43.15,26.25,37.85,24.566666666666666,N,66.78333333333333,N,N,31.183333333333334,N,45.266666666666666,N,N,16.0,24.016666666666666,N,26.316666666666666,16.85,N,53.46666666666667,N,21.783333333333335,27.366666666666667,N,42.55,N,66.08333333333333,N,N,44.166666666666664,30.466666666666665,N,33.016666666666666,N,N,41.15
