,Notre-Dame Basilica,Mount Royal Park,Montreal Botanical Garden,Saint Joseph's Oratory of Mount Royal,Biodôme De Montreal,Musée des beaux-arts de Montréal,Pointe-a-Calliere Montreal Archaeology and History Complex,Biosphere,Atwater Market,Notre-Dame-de-Bon-Secours Chapel,Olympic Park (Parc olympique),Montréal Insectarium,Musee Redpath,Place d'Armes,Parc Jean-Drapeau,Montréal Science Centre,Musée du Montréal juif - Museum of Jewish Montreal,Chateau Ramezay Historic Site and Museum of Montreal,Complexe Desjardins,Planétarium De Montréal,St. Patrick's Basilica,McCord Stewart Museum,Habitat 67,L'original Art Gallery,Musée de l'Holocauste Montréal,Leonard Cohen Mural,Musee D'Art Contemporain De Montreal,Palais des Congres,City Hall,Cathédrale Christ Church Cathedral,Maison Saint-Gabriel Museum and Historic Site,Mem – Centre Des Mémoires Montréalaises,Kondiaronk Belvedere,Chateau Dufresne (Dufresne House),Phi Centre,Bibliotheque et Archives Nationales du Quebec,Musée Marguerite-Bourgeoys,Oasis Immersion - Montreal,Pont Jacques-Cartier - Montreal,Maisonneuve Monument - Montreal,Montreal Street Art,La Guilde - Montreal,Arsenal Art Contemporain Montréal - Montreal,Aquazilla - Parc Jean-drapeau - Montreal,Belvedere Camillien-Houde - Montreal,Allez Up - Montreal,Crystal Dreams St Denis - Montreal,Aldred Building - Montreal,"Bota Bota, Spa-sur-l'eau - Montreal",Musee Romeo's - Montreal
Deluxe Suites Downtown Montreal,N,N,70.33333333333333,39.15,63.78333333333333,N,17.116666666666667,35.5,N,28.566666666666666,67.55,66.3,N,N,36.0,26.35,47.733333333333334,28.483333333333334,23.216666666666665,65.61666666666666,14.066666666666666,24.516666666666666,24.233333333333334,N,58.13333333333333,N,N,N,28.833333333333332,17.166666666666668,20.8,23.133333333333333,N,63.3,15.216666666666667,30.066666666666666,28.566666666666666,13.166666666666666,48.11666666666667,N,78.08333333333333,N,N,39.733333333333334,38.75,N,43.18333333333333,N,N,53.483333333333334
Residence Inn Montreal Airport,92.5,86.01666666666667,92.93333333333334,62.71666666666667,84.4,87.83333333333333,97.93333333333334,106.4,72.78333333333333,101.5,91.15,97.01666666666667,82.4,92.21666666666667,107.21666666666667,103.05,68.06666666666666,105.18333333333334,89.05,86.23333333333333,86.5,91.86666666666666,105.25,92.58333333333333,41.03333333333333,86.31666666666666,82.86666666666666,88.75,95.91666666666667,88.46666666666667,88.08333333333333,88.96666666666667,97.85,88.7,88.91666666666667,89.36666666666666,101.5,99.71666666666667,96.81666666666666,93.33333333333333,95.93333333333334,85.51666666666667,87.86666666666666,110.95,96.15,81.96666666666667,84.73333333333333,91.45,101.18333333333334,70.23333333333333
Hotel le Coach,16.05,39.93333333333333,47.68333333333333,55.06666666666667,41.13333333333333,28.666666666666668,28.616666666666667,49.68333333333333,37.016666666666666,N,42.333333333333336,49.85,N,17.25,50.5,N,33.05,N,N,42.96666666666667,15.65,23.916666666666668,33.9,16.133333333333333,55.9,25.966666666666665,18.166666666666668,N,N,17.5,60.43333333333333,N,44.333333333333336,40.65,28.733333333333334,N,N,16.15,N,16.733333333333334,40.483333333333334,29.033333333333335,35.61666666666667,54.233333333333334,35.7,37.03333333333333,N,16.6,28.633333333333333,28.683333333333334
Renaissance Montreal Downtown Hotel,N,N,56.333333333333336,41.7,49.78333333333333,N,N,31.7,26.166666666666668,18.333333333333332,50.983333333333334,58.5,N,N,32.516666666666666,N,30.283333333333335,22.333333333333332,N,51.61666666666667,N,N,20.75,N,43.233333333333334,N,N,N,15.633333333333333,N,31.916666666666668,N,N,49.3,N,N,18.333333333333332,N,34.11666666666667,N,58.03333333333333,N,30.65,36.25,N,N,25.316666666666666,N,N,32.333333333333336
"Holiday Inn & Suites Montreal Airport, an IHG hotel",76.43333333333334,79.05,85.11666666666666,60.81666666666667,76.58333333333333,58.233333333333334,72.9,77.5,47.083333333333336,79.13333333333334,83.33333333333333,89.2,71.98333333333333,74.56666666666666,78.31666666666666,75.98333333333333,66.16666666666667,78.11666666666666,62.916666666666664,78.41666666666667,60.36666666666667,63.38333333333333,78.18333333333334,75.26666666666667,42.3,55.166666666666664,55.8,62.61666666666667,78.46666666666667,62.333333333333336,61.016666666666666,62.833333333333336,80.35,80.88333333333334,63.21666666666667,65.08333333333333,79.13333333333334,61.3,84.16666666666667,61.416666666666664,71.45,59.35,60.8,82.05,82.48333333333333,54.9,78.51666666666667,73.8,72.91666666666667,68.33333333333333
Hotel Le Saint Andre,N,42.233333333333334,46.81666666666667,53.61666666666667,40.266666666666666,27.216666666666665,14.7,48.233333333333334,37.21666666666667,N,41.46666666666667,48.983333333333334,25.833333333333332,N,49.05,N,33.0,N,N,42.1,15.85,24.116666666666667,35.36666666666667,N,60.333333333333336,24.516666666666666,16.716666666666665,N,N,16.05,45.733333333333334,N,46.63333333333333,39.78333333333333,27.283333333333335,N,N,N,N,N,45.6,26.283333333333335,37.083333333333336,52.78333333333333,38.0,38.5,N,N,30.1,27.75
Sofitel Montreal Golden Mile,22.183333333333334,N,57.766666666666666,33.8,51.833333333333336,N,18.65,37.68333333333333,28.033333333333335,23.95,47.53333333333333,45.68333333333333,N,23.25,38.5,21.733333333333334,29.166666666666668,23.866666666666667,N,52.65,N,N,26.733333333333334,21.016666666666666,46.166666666666664,N,N,N,24.216666666666665,N,26.916666666666668,N,N,56.5,25.15,19.95,23.95,N,42.4,N,55.983333333333334,N,27.1,42.233333333333334,N,N,23.266666666666666,22.4,18.666666666666668,33.916666666666664
Quality Hotel Dorval Aeroport,81.03333333333333,78.85,76.75,52.45,68.21666666666667,67.35,84.56666666666666,87.25,48.31666666666667,85.31666666666666,74.96666666666667,80.83333333333333,78.2,80.75,88.06666666666666,83.7,57.8,82.56666666666666,70.66666666666667,70.05,68.11666666666666,78.5,87.3,81.11666666666666,33.93333333333333,64.28333333333333,64.91666666666667,70.36666666666666,79.73333333333333,70.08333333333333,70.13333333333334,70.58333333333333,84.48333333333333,72.51666666666667,70.96666666666667,73.18333333333334,85.31666666666666,81.7,80.63333333333334,81.86666666666666,63.083333333333336,70.46666666666667,69.91666666666667,91.8,78.28333333333333,64.01666666666667,76.86666666666666,79.98333333333333,87.81666666666666,59.96666666666667
Hygie Boutique Hotel,N,45.3,54.233333333333334,55.31666666666667,47.68333333333333,33.55,N,37.583333333333336,29.7,N,51.45,56.4,27.9,N,38.4,N,34.833333333333336,N,N,49.516666666666666,N,27.633333333333333,26.633333333333333,N,51.15,25.9,17.983333333333334,N,N,N,34.016666666666666,N,49.7,47.2,N,N,N,N,N,N,48.05,31.333333333333332,34.266666666666666,42.13333333333333,41.06666666666667,N,13.666666666666666,N,N,29.966666666666665
"Hotel Montreal Metropolitain, BW Premier Collection",63.15,67.86666666666666,39.266666666666666,81.1,37.733333333333334,67.8,72.35,75.8,90.38333333333334,63.81666666666667,38.05,40.233333333333334,66.8,62.13333333333333,75.76666666666667,66.13333333333334,48.583333333333336,60.583333333333336,60.016666666666666,39.56666666666667,62.25,63.266666666666666,80.86666666666666,63.45,65.45,69.26666666666667,63.85,58.88333333333333,58.233333333333334,63.016666666666666,98.73333333333333,59.53333333333333,72.26666666666667,36.3,74.36666666666666,51.68333333333333,63.81666666666667,62.266666666666666,61.85,62.05,25.833333333333332,65.58333333333333,82.58333333333333,96.65,69.06666666666666,84.0,47.05,65.71666666666667,74.31666666666666,43.55
Hotel Newstar,71.6,79.03333333333333,39.45,76.96666666666667,30.2,81.86666666666666,83.51666666666667,86.96666666666667,100.8,72.26666666666667,36.5,32.7,80.86666666666666,70.58333333333333,86.93333333333334,74.58333333333333,58.233333333333334,69.03333333333333,74.73333333333333,32.03333333333333,70.7,71.71666666666667,91.8,71.9,74.2,83.33333333333333,72.3,67.33333333333333,66.68333333333334,71.46666666666667,109.15,70.95,83.43333333333334,35.61666666666667,84.63333333333334,68.03333333333333,72.26666666666667,70.71666666666667,67.58333333333333,70.5,39.9,79.65,93.51666666666667,109.91666666666667,72.03333333333333,89.73333333333333,59.21666666666667,74.16666666666667,85.48333333333333,60.4
Hotel Arena Palace Montreal,16.433333333333334,40.2,48.06666666666667,55.45,41.516666666666666,29.05,28.933333333333334,50.06666666666667,37.333333333333336,N,42.71666666666667,50.233333333333334,N,17.566666666666666,N,N,33.45,N,N,43.35,15.966666666666667,24.333333333333332,34.21666666666667,16.516666666666666,56.28333333333333,26.35,18.55,N,N,17.883333333333333,60.733333333333334,N,44.6,41.03333333333333,29.116666666666667,N,N,16.533333333333335,N,17.05,40.9,29.35,35.93333333333333,54.61666666666667,35.96666666666667,37.35,N,16.983333333333334,28.95,29.0
Hotel Casa Bella,N,27.55,51.86666666666667,47.666666666666664,45.93333333333333,11.983333333333333,N,41.483333333333334,33.083333333333336,26.083333333333332,41.63333333333333,39.78333333333333,N,N,42.3,N,18.816666666666666,19.2,N,46.75,N,N,31.316666666666666,N,36.81666666666667,N,N,N,15.95,N,43.36666666666667,N,N,50.6,N,N,26.083333333333332,N,N,N,50.083333333333336,9.766666666666667,29.666666666666668,46.03333333333333,27.0,29.466666666666665,N,N,26.266666666666666,23.566666666666666
Auberge L'Apero,N,N,63.63333333333333,29.366666666666667,57.083333333333336,N,22.683333333333334,39.93333333333333,22.016666666666666,25.633333333333333,58.28333333333333,65.8,N,N,40.75,26.85,36.13333333333333,25.316666666666666,N,58.916666666666664,N,N,28.983333333333334,22.983333333333334,36.083333333333336,N,N,N,22.933333333333334,N,32.583333333333336,15.45,N,56.6,23.833333333333332,23.216666666666665,25.633333333333333,N,41.416666666666664,N,62.95,N,N,44.483333333333334,31.983333333333334,N,30.233333333333334,21.5,22.7,40.88333333333333
David Hotel,N,45.63333333333333,60.583333333333336,48.733333333333334,54.03333333333333,25.766666666666666,N,27.133333333333333,19.516666666666666,N,57.8,62.75,N,N,27.95,N,31.666666666666668,N,N,55.86666666666667,N,N,16.183333333333334,N,45.75,N,N,N,N,N,21.083333333333332,N,30.366666666666667,53.55,N,24.733333333333334,N,N,N,N,56.15,23.55,22.866666666666667,31.683333333333334,33.766666666666666,N,25.5,N,N,36.416666666666664
