Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
11;Alternative Hostel of Old Montreal;4.5;35.75;8;45.0;760.6;42.90;4;2;325.4;7.15;4;4;435.3;0.00;Place d'Armes|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|L'original Art Gallery;Walking|Walking|Walking|Car|Walking;Kondiaronk Belvedere|Bibliotheque et Archives Nationales du Quebec|Crystal Dreams St Denis - Montreal|City Hall;Walking|Walking|Walking|Walking|Walking
12;Alternative Hostel of Old Montreal;4.5;35.75;7;40.9;658.4;69.77;4;2;337.1;0.00;3;3;321.4;34.02;Place d'Armes|City Hall|Leonard Cohen Mural|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking;Aldred Building - Montreal|Musée du Montréal juif - Museum of Jewish Montreal|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Car
13;Alternative Hostel of Old Montreal;4.5;35.75;7;40.2;705.7;35.75;4;2;373.3;0.00;3;2;332.4;0.00;Place d'Armes|Cathédrale Christ Church Cathedral|L'original Art Gallery|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking;Kondiaronk Belvedere|Maisonneuve Monument - Montreal|Aldred Building - Montreal;Walking|Walking|Walking|Walking
14;Auberge L'Apero;4.0;25.25;6;35.1;608.6;25.25;1;1;90.0;0.00;5;3;518.6;0.00;Place d'Armes;Walking|Walking;Aldred Building - Montreal|Bibliotheque et Archives Nationales du Quebec|L'original Art Gallery|Cathédrale Christ Church Cathedral|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking|Walking
15;Alternative Hostel of Old Montreal;4.5;35.75;6;35.2;572.6;35.75;4;3;377.3;0.00;2;1;195.4;0.00;Place d'Armes|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|Aldred Building - Montreal;Walking|Walking|Walking
16;Auberge L'Apero;4.0;25.25;5;30.5;551.6;25.25;3;3;242.2;0.00;2;2;309.4;0.00;Place d'Armes|Kondiaronk Belvedere|Leonard Cohen Mural;Walking|Walking|Walking|Walking;St. Patrick's Basilica|Bibliotheque et Archives Nationales du Quebec;Walking|Walking|Walking
17;Alternative Hostel of Old Montreal;4.5;35.75;5;31.0;461.9;35.75;3;3;266.6;0.00;2;1;195.4;0.00;Place d'Armes|Kondiaronk Belvedere|Leonard Cohen Mural;Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|Aldred Building - Montreal;Walking|Walking|Walking
18;Alternative Hostel of Old Montreal;4.5;35.75;4;26.0;328.8;35.75;0;0;0.0;0.00;4;2;328.8;0.00;;;City Hall|Place d'Armes|Leonard Cohen Mural|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking
19;Auberge L'Apero;4.0;25.25;4;25.7;550.6;25.25;2;2;297.2;0.00;2;2;253.4;0.00;Palais des Congres|Aldred Building - Montreal;Walking|Walking|Walking;St. Patrick's Basilica|Kondiaronk Belvedere;Walking|Walking|Walking
20;Auberge L'Apero;4.0;25.25;3;21.5;269.8;28.20;2;2;183.0;2.95;1;1;86.8;0.00;Kondiaronk Belvedere|La Guilde - Montreal;Walking|Walking|Car;Cathédrale Christ Church Cathedral;Walking|Walking
21;Auberge L'Apero;4.0;25.25;3;20.8;413.0;25.25;0;0;0.0;0.00;3;3;413.0;0.00;;;Kondiaronk Belvedere|Palais des Congres|Arsenal Art Contemporain Montréal - Montreal;Walking|Walking|Walking|Walking
22;Alternative Hostel of Old Montreal;4.5;35.75;2;17.7;180.5;58.97;1;1;110.4;19.28;1;1;70.1;3.93;Kondiaronk Belvedere;Car|Bus;Maisonneuve Monument - Montreal;Walking|Car
23;Auberge L'Apero;4.0;25.25;2;16.7;190.7;25.25;1;1;103.9;0.00;1;1;86.8;0.00;Kondiaronk Belvedere;Walking|Walking;Cathédrale Christ Church Cathedral;Walking|Walking
24;Auberge L'Apero;4.0;25.25;1;12.2;86.8;25.25;0;0;0.0;0.00;1;1;86.8;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
25;Renaissance Montreal Downtown Hotel;4.4;700.75;1;13.0;64.4;700.75;0;0;0.0;0.00;1;1;64.4;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
26;Vogue Hotel Montreal Downtown, Curio Collection by Hilton;4.7;541.50;1;13.6;75.8;546.85;0;0;0.0;0.00;1;1;75.8;5.35;;;Cathédrale Christ Church Cathedral;Car|Walking
27;Hotel Gault;4.7;491.25;1;13.6;90.0;491.25;0;0;0.0;0.00;1;1;90.0;0.00;;;Place d'Armes;Walking|Walking
28;Deluxe Suites Downtown Montreal;5.0;243.25;1;14.2;105.0;243.25;1;1;105.0;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Walking|Walking;;
29;L'Appartement Hotel;4.1;220.25;1;12.7;109.8;220.25;1;1;109.8;0.00;0;0;0.0;0.00;Kondiaronk Belvedere;Walking|Walking;;
30;Auberge L'Apero;4.0;25.25;1;12.5;103.9;25.25;0;0;0.0;0.00;1;1;103.9;0.00;;;Kondiaronk Belvedere;Walking|Walking
