Solution;Hotel;TotalAttractions;TotalQuality;TotalTime;TotalCost
63;Alternative Hostel of Old Montreal;11;58.2;836.4;114.23
64;Alternative Hostel of Old Montreal;7;39.7;540.0;100.78
65;Auberge L'Apero;12;62.2;1033.0;60.45
66;Hôtel Saint-Sulpice;7;39.1;514.4;572.02
67;Hôtel Le Germain Montréal;9;49.7;752.2;342.25
68;Hôtel Le Germain Montréal;14;72.5;1230.9;414.35
69;Warwick Le Crystal - Montréal;8;44.3;621.8;452.03
70;Hôtel Saint-Sulpice;13;67.4;992.2;619.00
71;Samesun Montreal Central;15;76.2;1397.5;109.35
72;Hôtel Saint-Sulpice;8;44.7;611.1;573.82
73;Warwick Le Crystal - Montréal;14;72.6;1204.2;507.68
74;Alternative Hostel of Old Montreal;7;38.9;525.3;96.37
75;Warwick Le Crystal - Montréal;12;63.6;1003.7;473.62
76;Auberge L'Apero;15;75.4;1370.7;88.67
77;Auberge L'Apero;10;52.9;968.4;30.67
78;Hôtel Le Germain Montréal;9;49.7;740.3;349.63
79;Hôtel Le Germain Montréal;9;49.7;752.2;342.25
80;Hôtel Saint-Sulpice;9;48.9;698.2;556.25
81;Warwick Le Crystal - Montréal;13;67.8;1072.4;492.53
82;Hôtel Saint-Sulpice;11;58.4;826.0;589.43
83;Alternative Hostel of Old Montreal;6;35.8;566.6;68.57
84;Warwick Le Crystal - Montréal;15;77.0;1283.1;500.82
85;Alternative Hostel of Old Montreal;14;71.8;1135.5;145.77
86;Auberge L'Apero;14;71.1;1318.6;67.68
87;Alternative Hostel of Old Montreal;6;34.8;502.8;66.12
88;Alternative Hostel of Old Montreal;11;58.6;909.4;96.50
89;Hôtel Le Germain Montréal;8;44.1;652.6;398.90
90;Hôtel Le Germain Montréal;13;67.6;1133.0;430.83
91;Hôtel Le Germain Montréal;9;49.7;721.3;368.15
92;Auberge L'Apero;11;57.8;1022.0;48.43
93;Hôtel Le Germain Montréal;8;44.7;629.0;407.12
94;Hôtel Le Germain Montréal;6;35.0;492.2;375.72
95;Hôtel Le Germain Montréal;7;39.1;533.1;386.23
96;Hôtel Saint-Sulpice;13;68.1;1113.2;582.27
97;Hôtel Saint-Sulpice;8;46.3;655.8;540.50
98;Hôtel Le Germain Montréal;5;31.0;413.7;375.53
99;Auberge L'Apero;9;48.2;938.2;30.48
100;Hôtel Saint-Sulpice;12;63.3;919.8;563.20
101;Auberge L'Apero;9;48.2;976.1;25.25
102;Alternative Hostel of Old Montreal;8;44.0;642.5;66.12
103;Hôtel Le Germain Montréal;11;58.9;923.3;368.15
104;Hôtel Saint-Sulpice;13;68.3;1115.4;595.53
105;Auberge L'Apero;13;66.3;1380.4;51.57
106;Alternative Hostel of Old Montreal;15;76.7;1278.0;132.37
107;Warwick Le Crystal - Montréal;15;76.9;1286.9;495.30
108;Alternative Hostel of Old Montreal;12;62.7;986.2;94.43
109;Hôtel Saint-Sulpice;14;72.2;1158.4;613.78
110;Alternative Hostel of Old Montreal;11;58.0;950.3;55.95
111;Warwick Le Crystal - Montréal;13;67.8;1079.6;474.20
112;Alternative Hostel of Old Montreal;7;40.0;559.4;84.78
113;Auberge L'Apero;15;75.1;1276.4;127.92
114;Alternative Hostel of Old Montreal;6;34.9;452.3;98.57
115;Hôtel Saint-Sulpice;12;63.2;917.8;627.30
116;Alternative Hostel of Old Montreal;14;72.1;1205.3;118.87
117;Hôtel Saint-Sulpice;13;68.1;1103.1;588.60
118;Auberge L'Apero;13;67.1;1393.9;46.85
119;Auberge L'Apero;9;48.5;740.4;46.67
120;Alternative Hostel of Old Montreal;12;63.0;960.8;101.42
121;Alternative Hostel of Old Montreal;7;40.0;593.0;83.70
122;Alternative Hostel of Old Montreal;9;49.4;709.3;82.37
123;Auberge L'Apero;15;75.3;1273.4;134.87
124;Auberge L'Apero;7;38.5;549.4;69.25
125;Auberge L'Apero;11;57.8;1055.9;37.57
126;Auberge L'Apero;12;61.6;1099.9;46.15
127;Alternative Hostel of Old Montreal;11;58.4;875.1;115.60
128;Alternative Hostel of Old Montreal;13;68.5;1145.9;107.52
129;Auberge L'Apero;11;57.2;847.7;104.43
130;Auberge L'Apero;13;66.6;1239.4;60.67
131;Alternative Hostel of Old Montreal;8;43.5;640.7;97.22
132;Samesun Montreal Central;16;80.7;1403.9;162.60
133;Alternative Hostel of Old Montreal;14;71.6;1193.5;93.98
134;Warwick Le Crystal - Montréal;11;59.2;924.9;457.08
135;Auberge L'Apero;9;48.6;772.7;72.03
136;Auberge L'Apero;12;62.5;1007.4;86.62
137;Hôtel Saint-Sulpice;11;58.3;858.7;569.88
138;Alternative Hostel of Old Montreal;9;48.7;706.1;82.12
139;Auberge L'Apero;5;30.0;459.2;50.50
140;Auberge L'Apero;15;75.4;1299.1;127.28
141;Alternative Hostel of Old Montreal;5;30.8;415.2;68.57
142;Auberge L'Apero;14;70.6;1218.9;91.25
143;Alternative Hostel of Old Montreal;12;62.9;1191.5;41.78
144;Alternative Hostel of Old Montreal;14;72.0;1166.1;140.35
145;Hôtel Le Germain Montréal;5;31.0;400.4;393.12
146;Alternative Hostel of Old Montreal;6;35.8;502.9;87.08
147;Alternative Hostel of Old Montreal;8;43.6;661.3;55.95
148;Auberge L'Apero;12;61.9;1248.7;30.67
149;Auberge L'Apero;8;45.1;664.7;92.30
150;Auberge L'Apero;13;66.4;1109.4;74.67
151;Alternative Hostel of Old Montreal;7;40.1;619.8;73.28
152;Alternative Hostel of Old Montreal;12;63.4;1052.8;64.80
153;Hôtel Le Germain Montréal;13;67.4;1097.6;402.68
154;Hôtel Le Germain Montréal;10;53.8;781.3;398.13
155;Hôtel Le Germain Montréal;6;36.0;517.7;358.63
156;Hôtel Saint-Sulpice;9;48.9;698.2;556.25
157;Auberge L'Apero;11;57.1;956.3;44.67
158;Auberge L'Apero;10;52.3;956.5;35.90
159;Alternative Hostel of Old Montreal;12;62.6;1086.2;55.95
160;Hôtel Le Germain Montréal;10;53.6;766.1;411.93
161;Alternative Hostel of Old Montreal;10;54.0;1039.4;35.75
162;Auberge L'Apero;9;48.0;898.1;25.25
163;Auberge L'Apero;12;61.2;1012.2;85.30
164;Auberge L'Apero;6;34.2;665.7;25.25
165;Auberge L'Apero;14;70.5;1361.0;63.90
166;Hôtel Saint-Sulpice;13;67.4;1004.0;601.23
167;Auberge L'Apero;8;43.2;816.1;32.12
168;Hôtel Saint-Sulpice;14;72.2;1150.7;615.75
169;Auberge L'Apero;8;43.0;730.3;44.67
170;Auberge L'Apero;13;66.7;1160.5;77.60
171;Warwick Le Crystal - Montréal;14;72.8;1237.3;461.53
172;Auberge L'Apero;11;57.2;847.7;104.43
173;Alternative Hostel of Old Montreal;12;63.8;1089.5;91.52
174;Alternative Hostel of Old Montreal;11;58.3;890.5;71.78
175;Auberge L'Apero;9;48.2;853.3;31.98
176;Auberge L'Apero;11;57.7;913.2;53.57
177;Auberge L'Apero;10;52.6;817.8;60.67
178;Auberge L'Apero;8;43.0;730.3;44.67
179;Auberge L'Apero;13;66.1;1127.8;60.67
180;Alternative Hostel of Old Montreal;13;67.4;1120.5;115.92
181;Auberge L'Apero;12;61.8;1062.0;46.67
182;Auberge L'Apero;6;34.2;582.4;49.75
183;Hôtel Le Germain Montréal;14;72.1;1260.0;386.23
184;Auberge L'Apero;15;74.7;1281.9;122.37
185;Auberge L'Apero;7;38.5;549.4;69.25
186;Auberge L'Apero;11;56.7;1047.1;25.25
187;Alternative Hostel of Old Montreal;13;67.2;1037.7;103.23
188;Alternative Hostel of Old Montreal;10;54.5;784.4;81.97
189;Alternative Hostel of Old Montreal;7;39.8;602.6;66.37
190;Alternative Hostel of Old Montreal;14;70.8;1258.7;85.25
191;Hôtel Le Germain Montréal;10;53.6;766.1;411.93
192;Auberge L'Apero;8;42.5;627.0;75.98
193;Alternative Hostel of Old Montreal;7;39.9;607.2;35.75
194;Alternative Hostel of Old Montreal;11;58.5;1043.3;49.75
195;Alternative Hostel of Old Montreal;14;71.7;1290.9;68.12
196;Auberge L'Apero;6;34.0;572.9;44.67
197;Auberge L'Apero;15;75.4;1299.1;127.28
198;Alternative Hostel of Old Montreal;13;67.0;1070.1;101.00
199;Auberge L'Apero;14;70.2;1246.5;76.57
200;Auberge L'Apero;6;34.0;572.9;44.67
