Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
11;Auberge L'Apero;4.0;25.25;9;48.4;1149.1;25.25;4;3;608.6;0.00;5;5;540.5;0.00;Palais des Congres|Cathédrale Christ Church Cathedral|Atwater Market|St. Patrick's Basilica;Bus|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|Kondiaronk Belvedere|Musee Romeo's - Montreal|L'original Art Gallery|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking|Walking
12;Alternative Hostel of Old Montreal;4.5;35.75;8;44.0;778.5;35.75;4;3;445.1;0.00;4;2;333.4;0.00;Palais des Congres|Cathédrale Christ Church Cathedral|La Guilde - Montreal|Arsenal Art Contemporain Montréal - Montreal;Walking|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|City Hall|Aldred Building - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking
13;Hotel Faubourg Montreal;3.8;267.25;8;44.1;926.0;291.25;4;3;520.3;10.00;4;3;405.7;14.00;Kondiaronk Belvedere|La Guilde - Montreal|Musee Redpath|Palais des Congres;Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Crystal Dreams St Denis - Montreal|Musée Marguerite-Bourgeoys|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking
14;Alternative Hostel of Old Montreal;4.5;35.75;8;45.5;954.6;65.75;4;3;404.8;14.00;4;2;549.8;16.00;Aldred Building - Montreal|Notre-Dame-de-Bon-Secours Chapel|L'original Art Gallery|St. Patrick's Basilica;Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Bibliotheque et Archives Nationales du Quebec|Notre-Dame Basilica|Habitat 67;Walking|Walking|Walking|Walking|Walking
15;Samesun Montreal Central;4.4;60.00;8;45.5;983.8;60.00;4;3;521.6;0.00;4;4;462.2;0.00;Saint Joseph's Oratory of Mount Royal|Leonard Cohen Mural|La Guilde - Montreal|Place d'Armes;Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Complexe Desjardins|Crystal Dreams St Denis - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking
16;Auberge L'Apero;4.0;25.25;8;43.1;813.4;25.25;4;2;366.3;0.00;4;3;447.1;0.00;Aldred Building - Montreal|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|La Guilde - Montreal;Walking|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|City Hall|Place d'Armes|Montreal Street Art;Walking|Walking|Walking|Walking|Walking
17;Auberge L'Apero;4.0;25.25;7;38.8;656.1;25.25;4;3;386.3;0.00;3;2;269.9;0.00;Palais des Congres|Cathédrale Christ Church Cathedral|Kondiaronk Belvedere|La Guilde - Montreal;Walking|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|City Hall|L'original Art Gallery;Walking|Walking|Walking|Walking
18;Alternative Hostel of Old Montreal;4.5;35.75;7;41.3;702.8;49.75;3;3;302.8;0.00;4;3;400.1;14.00;Place d'Armes|La Guilde - Montreal|Kondiaronk Belvedere;Walking|Walking|Walking|Walking;St. Patrick's Basilica|Crystal Dreams St Denis - Montreal|Musée Marguerite-Bourgeoys|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking
19;Auberge L'Apero;4.0;25.25;7;39.1;731.3;25.25;2;2;242.2;0.00;5;3;489.1;0.00;Kondiaronk Belvedere|Leonard Cohen Mural;Walking|Walking|Walking;Bibliotheque et Archives Nationales du Quebec|L'original Art Gallery|City Hall|Maisonneuve Monument - Montreal|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking
20;Alternative Hostel of Old Montreal;4.5;35.75;7;39.8;670.6;35.75;3;2;301.8;0.00;4;2;368.9;0.00;Palais des Congres|Cathédrale Christ Church Cathedral|La Guilde - Montreal;Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|City Hall|L'original Art Gallery|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking
21;Samesun Montreal Central;4.4;60.00;6;35.9;605.2;60.00;0;0;0.0;0.00;6;5;605.2;0.00;;;City Hall|Maisonneuve Monument - Montreal|L'original Art Gallery|Leonard Cohen Mural|Kondiaronk Belvedere|Musee Romeo's - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
22;Samesun Montreal Central;4.4;60.00;6;36.0;599.2;86.00;0;0;0.0;0.00;6;5;599.2;26.00;;;City Hall|Maisonneuve Monument - Montreal|L'original Art Gallery|Kondiaronk Belvedere|Musée du Montréal juif - Museum of Jewish Montreal|Musee Romeo's - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
23;Auberge L'Apero;4.0;25.25;6;34.7;503.4;35.47;3;2;256.1;2.95;3;2;247.3;7.27;Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|La Guilde - Montreal;Walking|Walking|Walking|Car;Maisonneuve Monument - Montreal|City Hall|L'original Art Gallery;Walking|Walking|Walking|Car
24;Auberge L'Apero;4.0;25.25;6;34.7;517.6;25.25;2;2;185.7;0.00;4;3;331.9;0.00;Kondiaronk Belvedere|La Guilde - Montreal;Walking|Walking|Walking;Maisonneuve Monument - Montreal|City Hall|L'original Art Gallery|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking
25;Alternative Hostel of Old Montreal;4.5;35.75;5;31.7;465.6;35.75;4;3;371.8;0.00;1;1;93.8;0.00;Aldred Building - Montreal|Maisonneuve Monument - Montreal|La Guilde - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral;Walking|Walking
26;Le St-Martin Hotel Particulier Montreal;4.4;265.75;5;31.3;450.1;265.75;2;2;187.3;0.00;3;2;262.8;0.00;Kondiaronk Belvedere|La Guilde - Montreal;Walking|Walking|Walking;Maisonneuve Monument - Montreal|City Hall|L'original Art Gallery;Walking|Walking|Walking|Walking
27;Auberge L'Apero;4.0;25.25;5;30.5;455.6;25.25;2;2;185.7;0.00;3;2;269.9;0.00;Kondiaronk Belvedere|La Guilde - Montreal;Walking|Walking|Walking;Maisonneuve Monument - Montreal|City Hall|L'original Art Gallery;Walking|Walking|Walking|Walking
28;Auberge L'Apero;4.0;25.25;5;30.5;455.6;25.25;2;2;185.7;0.00;3;2;269.9;0.00;Kondiaronk Belvedere|La Guilde - Montreal;Walking|Walking|Walking;Maisonneuve Monument - Montreal|City Hall|L'original Art Gallery;Walking|Walking|Walking|Walking
29;Alternative Hostel of Old Montreal;4.5;35.75;4;27.6;428.2;35.75;3;2;338.2;0.00;1;1;90.0;0.00;La Guilde - Montreal|Leonard Cohen Mural|L'original Art Gallery;Walking|Walking|Walking|Walking;Place d'Armes;Walking|Walking
30;Hotel le Coach;4.5;195.50;4;27.7;424.2;211.50;3;3;281.8;0.00;1;1;142.4;16.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|L'original Art Gallery;Walking|Walking|Bus|Bus;Notre-Dame Basilica;Walking|Walking
31;L'Appartement Hotel;4.1;220.25;4;26.2;343.8;220.25;4;3;343.8;0.00;0;0;0.0;0.00;Place d'Armes|Maisonneuve Monument - Montreal|L'original Art Gallery|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking;;
32;Auberge L'Apero;4.0;25.25;4;25.5;371.1;25.25;2;2;185.7;0.00;2;2;185.4;0.00;Kondiaronk Belvedere|La Guilde - Montreal;Walking|Walking|Walking;City Hall|Maisonneuve Monument - Montreal;Bus|Walking|Walking
33;Alternative Hostel of Old Montreal;4.5;35.75;4;25.7;361.8;35.75;0;0;0.0;0.00;4;4;361.8;0.00;;;Cathédrale Christ Church Cathedral|Palais des Congres|Maisonneuve Monument - Montreal|Place d'Armes;Walking|Walking|Walking|Walking|Walking
34;Hotel le Coach;4.5;195.50;3;23.0;281.8;195.50;3;3;281.8;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|L'original Art Gallery;Walking|Walking|Bus|Bus;;
35;Auberge L'Apero;4.0;25.25;3;21.8;349.4;25.25;0;0;0.0;0.00;3;3;349.4;0.00;;;Bibliotheque et Archives Nationales du Quebec|L'original Art Gallery|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking
36;Alternative Hostel of Old Montreal;4.5;35.75;3;23.5;337.1;51.75;3;2;337.1;16.00;0;0;0.0;0.00;La Guilde - Montreal|L'original Art Gallery|Notre-Dame Basilica;Walking|Walking|Walking|Walking;;
37;Alternative Hostel of Old Montreal;4.5;35.75;3;23.1;313.5;42.90;3;3;313.5;7.15;0;0;0.0;0.00;Kondiaronk Belvedere|Leonard Cohen Mural|L'original Art Gallery;Walking|Walking|Car|Walking;;
38;Alternative Hostel of Old Montreal;4.5;35.75;3;21.4;262.6;35.75;1;1;105.2;0.00;2;2;157.4;0.00;City Hall;Walking|Walking;Cathédrale Christ Church Cathedral|Maisonneuve Monument - Montreal;Walking|Walking|Walking
39;Alternative Hostel of Old Montreal;4.5;35.75;3;22.0;292.4;35.75;1;1;72.3;0.00;2;2;220.1;0.00;Maisonneuve Monument - Montreal;Walking|Walking;St. Patrick's Basilica|Place d'Armes;Walking|Walking|Walking
40;Alternative Hostel of Old Montreal;4.5;35.75;3;22.7;322.1;35.75;0;0;0.0;0.00;3;3;322.1;0.00;;;St. Patrick's Basilica|Maisonneuve Monument - Montreal|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking
41;Samesun Montreal Central;4.4;60.00;2;18.4;246.1;66.08;0;0;0.0;0.00;2;2;246.1;6.08;;;St. Patrick's Basilica|L'original Art Gallery;Walking|Walking|Car
42;Auberge L'Apero;4.0;25.25;2;16.4;163.4;25.25;0;0;0.0;0.00;2;2;163.4;0.00;;;Cathédrale Christ Church Cathedral|Place d'Armes;Walking|Walking|Walking
43;Sonder Maisonneuve;4.7;228.25;2;18.9;247.8;236.00;2;2;247.8;7.75;0;0;0.0;0.00;Kondiaronk Belvedere|L'original Art Gallery;Walking|Walking|Car;;
44;Warwick Le Crystal - Montréal;4.8;401.50;2;18.0;171.0;406.57;1;1;86.8;5.07;1;1;84.1;0.00;Maisonneuve Monument - Montreal;Walking|Car;Cathédrale Christ Church Cathedral;Walking|Walking
45;Alternative Hostel of Old Montreal;4.5;35.75;2;17.9;191.2;72.92;0;0;0.0;0.00;2;2;191.2;37.17;;;Maisonneuve Monument - Montreal|Musée du Montréal juif - Museum of Jewish Montreal;Walking|Walking|Car
46;Alternative Hostel of Old Montreal;4.5;35.75;2;17.9;212.4;61.75;0;0;0.0;0.00;2;2;212.4;26.00;;;Maisonneuve Monument - Montreal|Musée du Montréal juif - Museum of Jewish Montreal;Walking|Walking|Bus
47;Auberge L'Apero;4.0;25.25;2;16.7;171.9;25.25;0;0;0.0;0.00;2;2;171.9;0.00;;;Place d'Armes|Kondiaronk Belvedere;Walking|Walking|Walking
48;Alternative Hostel of Old Montreal;4.5;35.75;2;17.4;166.1;35.75;1;1;72.3;0.00;1;1;93.8;0.00;Maisonneuve Monument - Montreal;Walking|Walking;Cathédrale Christ Church Cathedral;Walking|Walking
49;Alternative Hostel of Old Montreal;4.5;35.75;1;13.6;140.4;35.75;0;0;0.0;0.00;1;1;140.4;0.00;;;St. Patrick's Basilica;Walking|Walking
50;Hotel Gault;4.7;491.25;1;13.6;67.2;493.58;1;1;67.2;2.33;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Car|Walking;;
51;Renaissance Montreal Downtown Hotel;4.4;700.75;1;13.0;64.4;700.75;0;0;0.0;0.00;1;1;64.4;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
52;Le Westin Montreal;4.2;295.00;1;12.6;64.3;295.00;0;0;0.0;0.00;1;1;64.3;0.00;;;Maisonneuve Monument - Montreal;Walking|Walking
53;Hôtel Le Germain Montréal;4.6;326.25;1;13.4;72.2;326.25;0;0;0.0;0.00;1;1;72.2;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
54;Le Petit Hotel Vieux-Montréal | Saint-Paul;4.7;426.75;1;13.6;67.8;430.05;0;0;0.0;0.00;1;1;67.8;3.30;;;Maisonneuve Monument - Montreal;Car|Walking
55;Auberge L'Apero;4.0;25.25;1;12.2;86.8;25.25;0;0;0.0;0.00;1;1;86.8;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
56;Deluxe Suites Downtown Montreal;5.0;243.25;1;14.5;115.4;262.38;1;1;115.4;19.13;0;0;0.0;0.00;Kondiaronk Belvedere;Car|Walking;;
57;Deluxe Suites Downtown Montreal;5.0;243.25;1;14.5;132.4;243.25;1;1;132.4;0.00;0;0;0.0;0.00;Kondiaronk Belvedere;Walking|Walking;;
58;Sonder Maisonneuve;4.7;228.25;1;13.9;101.8;228.25;1;1;101.8;0.00;0;0;0.0;0.00;Kondiaronk Belvedere;Walking|Walking;;
59;Le Westin Montreal;4.2;295.00;1;12.6;64.3;295.00;0;0;0.0;0.00;1;1;64.3;0.00;;;Maisonneuve Monument - Montreal;Walking|Walking
60;Alternative Hostel of Old Montreal;4.5;35.75;1;13.2;90.0;35.75;0;0;0.0;0.00;1;1;90.0;0.00;;;Place d'Armes;Walking|Walking
